Cánh chịu nén,"Giá trị $\varphi_{b}$ khi giá trị $\varphi_{2}$ — ≤ 0,85","Giá trị $\varphi_{b}$ khi giá trị $\varphi_{2}$ — > 0,85"
1. Lớn hơn,$\varphi_{1}$ ≤ 1,"$\varphi_t \left( 0,21 + 0,68 \left( \frac{n}{\varphi_1} + \frac{1-n}{\varphi_2} \right) \right) \le 1$"
2. Nhỏ hơn,$\varphi_{2}$,"0,68 + 0,21$\varphi_{2}$ ≤ 1"
