"Cấp nguy hiểm cháy kết cấu của nhà, công trình và khoang cháy",Cấp nguy hiểm cháy của cấu kiện xây dựng,Cấp nguy hiểm cháy của cấu kiện xây dựng,Cấp nguy hiểm cháy của cấu kiện xây dựng,Cấp nguy hiểm cháy của cấu kiện xây dựng,Cấp nguy hiểm cháy của cấu kiện xây dựng
"Cấp nguy hiểm cháy kết cấu của nhà, công trình và khoang cháy","Các bộ phận chịu lực dạng thanh (cột, xà, giàn và tương tự)",Tường ngoài từ phía ngoài,"Tường, vách ngăn, sàn giữa các tầng, và mái không có tầng áp mái",Tường của buồng thang bộ; bộ phận ngăn cháy,Bàn thang và chiếu thang trong buồng thang bộ
S0,K0,K0,K0,K0,K0
S1,K1,K2,K1,K0,K0
S2,K3,K3,K2,K1,K1
S3,Không quy định,Không quy định,Không quy định,K1,K3
