"Quy mô khối tích, m3","Chiều dài yêu cầu của bãi đỗ xe chữa cháy, tính theo chu vi nhà, m - Nhà không được bảo vệ bằng hệ thống sprinkler","Chiều dài yêu cầu của bãi đỗ xe chữa cháy, tính theo chu vi nhà, m - Nhà được bảo vệ bằng hệ thống sprinkler"
≤ 28 400,1/6 chu vi và không nhỏ hơn 15 m,1/6 chu vi và không nhỏ hơn 15 m
> 28 400 và ≤ 56 800,1/4 chu vi,1/6 chu vi và không nhỏ hơn 15 m
> 56 800 và ≤ 85 200,1/2 chu vi,1/4 chu vi
> 85 200 và ≤ 113 600,3/4 chu vi,1/4 chu vi
> 113 600 và ≤ 170 400,Bao quanh mặt bằng nhà 1),1/2 chu vi
> 170 400 và ≤ 227 200,Bao quanh mặt bằng nhà 1),3/4 chu vi
> 227 200,Bao quanh mặt bằng nhà 1),Bao quanh mặt bằng nhà 1)
