"Diện tích sàn cho phép tiếp cận, m2","Chiều dài yêu cầu của bãi đỗ xe chữa cháy, tính theo chu vi nhà, m","Chiều dài yêu cầu của bãi đỗ xe chữa cháy, tính theo chu vi nhà, m"
"Diện tích sàn cho phép tiếp cận, m2",Nhà không được bảo vệ bằng hệ thống sprinkler,Nhà được bảo vệ bằng hệ thống sprinkler
≤ 2 000,1/6 chu vi và không nhỏ hơn 15 m,1/6 chu vi và không nhỏ hơn 15 m
> 2 000 và ≤ 4 000,1/4 chu vi,1/6 và không nhỏ hơn 15 m
> 4 000 và ≤ 8 000,1/2 chu vi,1/4 chu vi
> 8 000 và ≤ 16 000,3/4 chu vi,1/2 chu vi
> 16 000 và ≤ 32 000,Bao quanh mặt bằng nhà 1),3/4 chu vi
> 32 000,Bao quanh mặt bằng nhà 1),Bao quanh mặt bằng nhà 1)
