Mức độ nứt,"Chỉ số chất lượng đá, RQD<br>%",Hệ số giảm cường độ $K_{s}$
Nứt rất ít<br>Nứt ít<br>Nứt trung bình<br>Nứt mạnh<br>Nứt rất mạnh,Từ 90 đến 100<br>Từ 75 đến 90<br>Từ 50 đến 75<br>Từ 25 đến 50<br>Từ 0 đến 25,"1,00<br>Từ 0,60 đến 1,00<br>Từ 0,32 đến 0,60<br>Từ 0,15 đến 0,32<br>Từ 0,05 đến 0,15"
