Quan niệm thiết kế,Cấp độ dẻo,Phạm vi giá trị tham chiếu của hệ số ứng xử q
Quan niệm a),DCL (Thấp),"≤ 1,5 đến 2"
Quan niệm b),DCM (Trung bình),≤ 4<br>và không vượt quá các giá trị giới hạn trong Bảng 6.2
Quan niệm b),DCH (Cao),lấy theo các giá trị giới hạn trong Bảng 6.2
