$b_{e}$,Cấu kiện ngang,be cho I (phân tích đàn hồi)
Tại cột giữa,Có hoặc không có,"Đối với $M^{-}$: 0,05 L<br>Đối với $M^{+}$: 0,0375 L"
Tại cột biên,Có,"Đối với $M^{-}$: 0,05 L<br>Đối với $M^{+}$: 0,0375 L"
Tại cột biên,"Không có, hoặc cốt thép không được neo","Đối với $M^{-}$: 0<br>Đối với $M^{+}$: 0,025 L"
