Quan niệm thiết kế,Cấp độ dẻo,Phạm vi của giá trị tham chiếu của hệ số ứng xử q
Quan niệm a),DCL (Thấp),"≤ 1,5 đến 2"
Quan niệm b) hoặc c),DCM (Trung bình),≤ 4 và không vượt quá các giá trị giới hạn trong Bảng 7.2
Quan niệm b) hoặc c),DCH (Cao),lấy theo các giá trị giới hạn trong Bảng 7.2
