Dây dẫn nối đất,Có bảo vệ về cơ,Không có bảo vệ về cơ
Có bảo vệ chống ăn mòn,"2,5 $mm^{2}$ đối với dây đồng<br>10 $mm^{2}$ đối với dây thép",16 $mm^{2}$ đối với cả dây đồng và dây thép
Không có bảo vệ chống ăn mòn,25 $mm^{2}$ đối với dây đồng<br>50 $mm^{2}$ đối với dây thép,25 $mm^{2}$ đối với dây đồng<br>50 $mm^{2}$ đối với dây thép
