"Tiết diện của dây dẫn pha, S$mm^{2}$",Tiết diện nhỏ nhất cho phép của dây PE tương ứng$mm^{2}$ — Dây PE bằng đồng,Tiết diện nhỏ nhất cho phép của dây PE tương ứng$mm^{2}$ — Dây PE bằng thép
S ≤ 16,S,3×S
16 < S ≤ 35,16,3×16
S > 35,$\frac{S}{2}$,3 × $\frac{S}{2}$
