Thời gian của sự cố chạm đất mạng cao áp<br>s,Điện áp chịu đựng cho phép trên thiết bị của hệ thống điện nhà<br>V
> 5 s<br>≤ 5 s,$U_{0}$ + 250 V<br>$U_{0}$ + 1200 V
