Số chỗ cho hàng ghế có lối thoát — Một phía,Số chỗ cho hàng ghế có lối thoát — Hai phía,Khoảng cách nhỏ nhất giữa các lưng tựa của ghế (cm) — Mặt ghế lập,Khoảng cách nhỏ nhất giữa các lưng tựa của ghế (cm) — Mặt ghế cố định
6<br>12,12<br>24,89<br>90,90<br>95
