Số TT,"Tên và ký hiệu tài sản; quy mô, công suất (riêng đối với thiết bị ghi rõ thêm chủng loại, xuất xứ, năm sản xuất)",Đơn vị tính,Số lượng,Giá đơn vị (đồng),Tổng nguyên giá (đồng),Ngày đưa tài sản vào sử dụng,Đơn vị tiếp nhận sử dụng (nếu có)
1 2 …,... … …,,,,,,
