Tỉnh/TP trực thuộc Trung ương,TP/Quận/Huyện/ Thị xã (hoặc tương đương),Số năm,Tháng,Tổng
38.Nghệ An,Quỳ Hợp,2,0,1,0,1
38.Nghệ An,Tương Dương,2,0,2,1,0,3
38.Nghệ An,Quế Phong,1,0,1,0,1
38.Nghệ An,Quang Phong,1,0,1,0,1
38.Nghệ An,Đức Sơn,1,0,1,0,1
38.Nghệ An,Cam Lộc,1,0,1,0,1
38.Nghệ An,Quỳnh Lưu,2,0,1,0,2
38.Nghệ An,Tân Kỳ,1,0,1,0,1
38.Nghệ An,Thanh Chương,2,0,1,0,2
38.Nghệ An,TP. Vinh,3,0,1,3,0,1,0,5
38.Nghệ An,TX. Cửa Lò,1,0,1,0,1
38.Nghệ An,Yên Thành,2,0,1,0,1,0,2
39.Ninh Bình,Nho Quan,1,0,1,0,1
40.Ninh Thuận,Ninh Sơn,1,0,1,0,1
41.Phú Thọ,Cẩm Khê,1,0,1,0,1,0,2
41.Phú Thọ,Đoan Hùng,5,0,1,2,0,1,0,6
41.Phú Thọ,Hạ Hoà,4,0,2,1,0,4
41.Phú Thọ,Lâm Thao,9,0,1,0,2,4,2,0,1,0,10
41.Phú Thọ,Phù Ninh,2,0,1,0,1,0,2
41.Phú Thọ,Tam Nông,3,0,1,2,0,3
41.Phú Thọ,Thanh Ba,2,0,1,0,2
41.Phú Thọ,Thanh Sơn,5,0,1,0,1,0,5
41.Phú Thọ,Thanh Thủy,2,0,1,0,2
41.Phú Thọ,TP. Việt Trì,3,0,1,0,1,0,3
41.Phú Thọ,Yên Lập,4,0,1,0,2,0,5
42.Phú Yên,TP. Tuy Hoà,2,0,1,0,3
42.Phú Yên,Phú Hòa,1,0,1,0,1
43.Quảng Bình,Lệ Thuỷ,3,0,2,1,0,1,0,5
43.Quảng Bình,Minh Hoá,1,0,1,0,1
43.Quảng Bình,Quảng Ninh,2,0,1,0,1,0,2
43.Quảng Bình,Trung Hoa,1,0,1,0,1
43.Quảng Bình,Quảng Trạch,2,0,1,0,1,0,2
43.Quảng Bình,Tuyên Hoá,1,0,1,0,1
43.Quảng Bình,TP. Đồng Hới,2,0,3,0,3
43.Quảng Bình,Bố Trạch,1,0,1,0,1
44.Quảng Nam,Đại Lộc,4,0,1,2,0,2,0,7
44.Quảng Nam,Núi Thành,1,0,1,0,1
44.Quảng Nam,Hiệp Đức,1,0,1,0,1
44.Quảng Nam,Quế Sơn,1,0,1,0,1
44.Quảng Nam,Thăng Bình,1,0,1,0,1
44.Quảng Nam,Tiên Phước,1,0,1,0,1
44.Quảng Nam,Trà My,3,0,1,0,1,0,3
44.Quảng Nam,TP. Hội An,2,0,1,0,1,0,2
44.Quảng Nam,TP. Tam Kỳ,2,0,1,0,1,0,3
45.Quảng Ngãi,Bình Sơn,1,0,1,0,1
45.Quảng Ngãi,Mộ Đức,2,0,1,0,1,0,2
45.Quảng Ngãi,Sơn Tịnh,1,0,1,0,1
45.Quảng Ngãi,TP. Quảng Ngãi,10,0,3,2,11,7,9,10,6,1,0,52
46.Quảng Ninh,Tiên Yên,1,0,1,0,1
46.Quảng Ninh,TP. Hạ Long,2,0,1,0,1,0,2
46.Quảng Ninh,TP. Uông Bí,1,0,1,0,1
46.Quảng Ninh,TX. Quảng Yên,1,0,1,0,1
46.Quảng Ninh,TP. Cẩm Phả,1,0,1,0,1
46.Quảng Ninh,Cô Tô,1,0,1,0,1
47.Quảng Trị,Cam Lộ,3,0,1,0,1,0,1,0,3
47.Quảng Trị,Gio Linh,4,0,2,0,1,0,1,0,5
47.Quảng Trị,Hải Lăng,4,0,1,0,1,0,1,0,1,0,5
47.Quảng Trị,Triệu Phong,4,0,1,0,3,0,4
47.Quảng Trị,TP. Đông Hà,2,0,1,0,1,0,3
47.Quảng Trị,Khe Sanh,1,0,1,0,1
47.Quảng Trị,Vĩnh Linh,3,0,1,0,2,0,3
48.Sơn La,Bắc Yên,3,0,1,0,3
48.Sơn La,Mai Sơn,1,0,1,0,1
48.Sơn La,Mộc Châu,4,0,1,0,2,1,0,4
48.Sơn La,Mường La,6,0,1,2,1,0,6
48.Sơn La,Phù Yên,2,0,1,0,2
48.Sơn La,Quỳnh Nhai,5,0,3,0,2,1,0,6
48.Sơn La,Sông Mã,1,0,1,0,1
48.Sơn La,Thuận Châu,4,0,3,0,1,0,4
48.Sơn La,TP. Sơn La,6,0,1,3,2,0,7
48.Sơn La,Yên Châu,1,0,1,0,1
49.Sóc Trăng,Cái Bè,2,0,2,0,2
50.Tây Ninh,Tân Châu,1,0,1,0,1
50.Tây Ninh,Châu Thành,1,0,1,0,1
50.Tây Ninh,TX. Trảng Bàng,1,0,1,0,1
51.Thái Bình,Hưng Hà,2,0,2,0,2
51.Thái Bình,Kiến Xương,1,0,1,0,1
52.Thái Nguyên,Định Hoá,3,0,1,0,1,0,1,0,3
52.Thái Nguyên,TX. Phổ Yên,2,0,2,0,2
52.Thái Nguyên,Phú Lương,2,0,1,0,2
52.Thái Nguyên,TP. Thái Nguyên,2,0,2,1,2,0,5
53.Thanh Hoá,Bá Thước,3,0,2,1,0,3
53.Thanh Hoá,Cẩm Thủy,2,0,2,0,2
53.Thanh Hoá,Hoằng Hoá,1,0,1,0,1
53.Thanh Hoá,Như Xuân,1,0,1,0,2
53.Thanh Hoá,Quan Hoá,3,0,2,0,4
53.Thanh Hoá,Quảng Xương,1,0,1
53.Thanh Hoá,Thọ Xuân,1,0,1,0,1
53.Thanh Hoá,Thường Xuân,4,0,1,2,0,5
53.Thanh Hoá,Nông Cống,1,0,1,0,1
53.Thanh Hoá,Lang Chánh,1,0,1,0,1
53.Thanh Hoá,Mường Lát,1,0,1,0,1
53.Thanh Hoá,TX. Nghi Sơn,1,0,2,0,2
53.Thanh Hoá,TP. Thanh Hoá,4,0,1,2,0,4
