Hướng,Tháng,Giờ
Hướng,Tháng,6,7,8,9,10,11,12,13,14,15,16,17,18
Trạm Sơn La
Nam,9,0,"34,4","64,2","89,4","108,8","120,9","125,1","120,9","108,8","89,4","64,2","34,4",0
Nam,10,0,"31,3","64,9","92,1","112,7","125,5","129,8","125,5","112,7","92,1","64,9","31,3",0
Nam,11,0,"27,3","65,8","95,1","116,6","129,8","134,3","129,8","116,6","95,1","65,8","27,3",0
Nam,12,0,"15,2","45,7","71,0","90,3","102,3","106,4","102,3","90,3","71,0","45,7","15,2",0
Tây Nam,1,0,"18,2","45,6","68,9","89,6","107,3","121,0","128,9","128,5","117,0","90,5","41,8",0
Tây Nam,2,0,"21,6","45,9","67,0","85,9","102,0","114,4","121,2","120,2","109,1","85,1","45,2",0
Tây Nam,3,0,"24,0","46,1","64,8","81,3","95,3","105,8","111,2","109,5","98,8","77,5","44,7",0
Tây Nam,4,"6,8","31,8","54,3","73,2","87,8","100,4","109,7","114,3","112,4","102,2","82,3","52,1","12,0"
Tây Nam,5,"19,3","51,8","77,6","98,1","113,2","124,7","133,9","138,9","137,8","128,4","108,9","77,2","30,0"
Tây Nam,6,"23,1","55,5","81,0","101,3","116,2","126,8","135,4","140,0","138,6","129,4","110,2","79,5","34,4"
Tây Nam,7,"20,1","53,0","79,1","99,7","114,9","126,5","135,8","141,0","140,0","130,7","110,9","78,8","31,1"
Tây Nam,8,"10,1","41,4","67,0","87,8","103,4","117,3","128,0","134,1","133,5","123,6","102,3","67,9","17,6"
Tây Nam,9,0,"29,4","54,2","74,6","92,4","107,8","119,9","126,8","126,2","115,6","92,7","55,3",0
Tây Nam,10,0,"23,8","49,3","71,1","90,7","107,5","120,7","128,3","128,0","116,9","92,2","49,9",0
Tây Nam,11,0,"18,3","45,6","69,0","89,6","107,5","121,3","129,3","129,0","117,4","90,7","42,1",0
Tây Nam,12,0,"9,7","30,7","50,4","68,4","83,7","95,1","100,8","98,6","86,4","61,9","23,0",0
Tây,1,0,"18,2","44,9","65,4","80,4","90,6","99,6","106,3","108,7","103,2","84,1","41,2",0
Tây,2,0,"21,6","45,9","65,8","80,7","90,6","99,5","106,3","108,9","103,7","86,0","48,9",0
Tây,3,0,"24,0","46,1","64,8","79,2","88,8","97,5","104,1","106,7","101,9","85,6","53,3",0
Tây,4,"6,8","31,8","54,3","73,2","87,6","97,4","106,6","114,2","118,0","114,5","99,4","68,5","17,3"
Tây,5,"19,3","51,8","77,6","98,1","113,2","123,7","134,8","145,0","152,1","152,0","139,5","107,9","46,0"
Tây,6,"23,1","55,5","81,0","101,3","116,2","126,8","138,1","148,7","156,2","156,6","144,7","113,8","53,9"
Tây,7,"20,1","53,0","79,1","99,7","114,9","125,6","137,0","147,8","155,4","155,8","143,2","110,8","47,9"
Tây,8,"10,1","41,4","67,0","87,8","103,3","113,8","124,6","134,5","141,0","139,6","124,9","90,1","25,5"
Tây,9,0,"29,4","54,2","74,6","89,9","100,1","110,0","118,3","122,8","119,3","102,6","66,1",0
Tây,10,0,"23,8","49,3","69,9","85,2","95,4","104,8","112,4","115,9","111,4","93,4","54,1",0
Tây,11,0,"18,3","44,9","65,5","80,6","90,7","99,8","106,7","109,3","103,8","84,6","41,6",0
Tây,12,0,"9,7","29,9","47,1","60,2","69,3","76,6","81,3","81,5","74,2","55,9","21,9",0
Tây Bắc,1,0
Tây Bắc,2,0
Tây Bắc,3,"19,3","41,0","19,1",0,"19,1","41,0","19,3"
Tây Bắc,4,"81,9","137,1","124,5","91,0","56,9","32,9","24,3","32,9","56,9",91,"124,5","137,1","81,9"
Tây Bắc,5,"107,3","170,8","165,4","137,2","106,8","84,9","77,0","84,9","106,8","137,2","165,4","170,8","107,3"
Tây Bắc,6,83,"139,2","128,9","97,3","64,6","41,4","33,0","41,4","64,6","97,3","128,9","139,2","83,0"
Tây Bắc,7,"27,1","54,1","29,1",0,"29,1","54,1","27,1"
Tây Bắc,8,0
Tây Bắc,9,0
Tây Bắc,10,0
Tây Bắc,11,0
Tây Bắc,12,0
Trạm Đà Nẵng
Bắc,1,0,"15,9","39,2","58,3","72,7","81,6","84,6","81,6","72,7","58,3","39,2","15,9",0
Bắc,2,0,"22,4","46,2","66,0","81,0","90,3","93,5","90,3","81,0","66,0","46,2","22,4",0
Bắc,3,0,"27,9","51,0","69,9","84,2","93,1","96,1","93,1","84,2","69,9","51,0","27,9",0
Bắc,4,"8,8","40,6","65,1","84,3","98,4","107,1","110,1","107,1","98,4","84,3","65,1","40,6","8,8"
Bắc,5,"18,8","54,0","79,6","98,9","112,8","121,2","124,1","121,2","112,8","98,9","79,6","54,0","18,8"
Bắc,6,"30,7","72,3","99,8","119,5","133,4","141,7","144,5","141,7","133,4","119,5","99,8","72,3","30,7"
Bắc,7,"28,9","73,1","101,3","121,4","135,5","144,0","146,9","144,0","135,5","121,4","101,3","73,1","28,9"
Bắc,8,"14,9","57,9","86,2","107,1","121,9","130,9","134,0","130,9","121,9","107,1","86,2","57,9","14,9"
Bắc,9,0,"44,8","73,5","95,0","110,5","120,1","123,3","120,1","110,5","95,0","73,5","44,8",0
Bắc,10,0,"26,2","52,0","73,0","88,5","98,1","101,4","98,1","88,5","73,0","52,0","26,2",0
Bắc,11,0,"21,2","48,4","69,3","84,5","93,9","97,1","93,9","84,5","69,3","48,4","21,2",0
Bắc,12,0,"14,7","38,7","58,0","72,3","81,2","84,2","81,2","72,3","58,0","38,7","14,7",0
Đông Bắc,1,0,"22,9","49,3","66,3","76,8","82,5","84,6","81,6","72,7","58,3","39,2","15,9",0
Đông Bắc,2,0,"34,5","62,2","79,0","88,7","93,1","93,5","90,3","81,0",66,"46,2","22,1",0
Đông Bắc,3,0,"44,2","71,4","87,5","95,9","98,8","97,4","92,6","83,3","68,5","49,0","25,9",0
Đông Bắc,4,"15,0","63,6","92,0","107,5","114,1","114,6","110,8","103,3","92,8","77,8","58,0","34,1","6,7"
Đông Bắc,5,"30,4","81,9","111,0","125,6","130,5","129,0","123,2","113,9","101,4","85,8","66,0","41,7","13,1"
Đông Bắc,6,"48,2","107,9","137,8","151,0","153,8","150,1","142,3","131,4","117,6","100,4","79,8","53,8","20,5"
Đông Bắc,7,"46,6","111,0","141,6","154,7","157,2","153,4","145,6","134,8","121,1","104,4","83,1","55,9","20,0"
Đông Bắc,8,"25,4","91,2","123,2","137,9","142,3","140,5","134,8","125,8","114,1","98,0","76,1","48,2","11,3"
Đông Bắc,9,0,"71,5","104,1",120,"126,7","127,8",125,"119,4","109,3","93,0","70,5","41,4",0
Đông Bắc,10,0,"40,7","70,6","87,9","97,3","101,4","98,1","88,5","73,0","52,0","25,8",0
Đông Bắc,11,0,"30,7","61,2","79,0","89,5","95,0","97,1","93,9","84,5","69,3","48,4","21,2",0
Đông Bắc,12,0,"20,6","47,6","64,8","75,6","81,6","84,2","81,2","72,3","58,0","38,7","14,7",0
Đông,1,0,"35,7","72,9","91,5","97,8","96,5","90,7","82,4","72,7","58,3","39,2","15,9",0
Đông,2,0,"49,6","86,0","103,7","108,9","106,5","99,9","91,0","81,0","66,0","46,2","22,1",0
Đông,3,0,"57,3","90,8","107,4","112,1","109,1","102,2","93,2","83,3","68,5","49,0","25,9",0
Đông,4,"17,1","73,6","106,3","121,7","124,9","120,7","112,6","102,9","92,8","77,8","58,0","34,1","6,7"
Đông,5,"31,5","87,2","118,9","133,1","135,2","130,0","121,1","110,9","100,6","85,8","66,0","41,7","13,1"
Đông,6,"48,2","110,9","143,0","155,6","155,5","148,2","137,7","126,3","115,6","100,4","79,8","53,8","20,5"
Đông,7,"48,0","117,4","151,0","163,3","162,3","154,0","142,7","130,9","120,0","104,4","83,1","55,9","20,0"
Đông,8,"28,7","105,2","141,9","155,9","155,8","147,8","136,7","125,0","114,1","98,0","76,1","48,2","11,3"
Đông,9,0,"93,1","133,2","148,4","149,1","142,0","131,5","120,2","109,3","93,0","70,5","41,4",0
Đông,10,0,"58,4","98,0","115,8","120,1","116,4","108,6","98,9","88,5","73,0","52,0","25,8",0
Đông,11,0,"47,8","90,3","109,1","114,2","111,3","104,2","94,9","84,5","69,3","48,4","21,2",0
Đông,12,0,"32,9","71,7","90,7","97,3","96,1","90,4","82,1","72,3","58,0","38,7","14,7",0
Đông Nam,1,0,"36,2","77,8","102,4","114,0","115,2","108,6","96,4","80,2","61,1","39,7","15,9",0
Đông Nam,2,0,"45,7","84,4","107,7","118,6","119,7","113,2","101,2","85,5","67,0","46,2","22,1",0
Đông Nam,3,0,"47,8","81,4","102,9","113,4","115,0","109,6","99,1","85,0","68,5","49,0","25,9",0
Đông Nam,4,"11,8","55,6","87,1","107,3","117,5","119,2","114,6","105,4","92,8","77,8","58,0","34,1","6,7"
Đông Nam,5,"20,4","61,9","91,7","111,0","120,9","123,1","119,3","111,2","100,6","85,8","66,0","41,7","13,1"
Đông Nam,6,"30,5","76,8","107,7","126,8","136,2","137,9","133,8","125,7","115,6","100,4","79,8","53,8","20,5"
Đông Nam,7,"31,0","82,7","115,6","135,2","144,3","145,2","140,2","131,1","120,0","104,4","83,1","55,9","20,0"
Đông Nam,8,"19,8","78,7","115,0","136,2","145,4","145,5","138,9","128,0","114,1","98,0","76,1","48,2","11,3"
Đông Nam,9,0,"77,5","119,2","141,9","151,1",150,"141,6","128,3","111,7","93,0","70,5","41,4",0
Đông Nam,10,0,"53,7","95,9","120,1","130,8","130,9","123,3","110,3","93,5","74,0","52,0","25,8",0
Đông Nam,11,0,"48,2","96,1","121,9","132,9","132,8","124,7","110,9","93,2","72,5","48,9","21,2",0
Đông Nam,12,0,"34,5","78,9","104,4","116,2","117,3","110,5","97,8","81,2","61,7","39,7","14,7",0
Nam,1,0,"23,6","56,6","83,1","102,9","115,2","119,3","115,2","102,9","83,1","56,6","23,6",0
Nam,2,0,"28,8","59,8","85,3","104,5","116,6","120,7","116,6","104,5","85,3","59,8","28,8",0
Nam,3,0,"29,9","57,1","80,3","98,2","109,5","113,4","109,5","98,2","80,3","57,1","29,9",0
Nam,4,"7,0","36,0","62,0","84,1","101,1","111,9","115,5","111,9","101,1","84,1","62,0","36,0","7,0"
Nam,5,"13,1","42,2","67,5","88,7","104,9","115,1","118,6","115,1","104,9","88,7","67,5","42,2","13,1"
Nam,6,"20,5","53,8","80,6","102,4","118,8","129,0","132,5","129,0","118,8","102,4","80,6","53,8","20,5"
Nam,7,"20,0","56,4","84,9","107,8","124,9","135,6","139,2","135,6","124,9","107,8","84,9","56,4","20,0"
Nam,8,"11,7","50,6","81,2","105,9","124,4","136,0","139,9","136,0","124,4","105,9","81,2","50,6","11,7"
Nam,9,0,"48,1","82,7","109,8","130,0","142,5","146,8","142,5","130,0","109,8","82,7","48,1",0
Nam,10,0,"33,7","67,5","94,6","114,8","127,4","131,6","127,4","114,8","94,6","67,5","33,7",0
Nam,11,0,"31,4","69,7","98,7","119,7","132,6","136,9","132,6","119,7","98,7","69,7","31,4",0
Nam,12,0,"22,9","58,2","85,7","105,9","118,4","122,6","118,4","105,9","85,7","58,2","22,9",0
Tây Nam,1,0,"15,9","39,7","61,1","80,2","96,4","108,6","115,2","114,0","102,4","77,8","36,2",0
Tây Nam,2,0,"22,1","46,2","67,0","85,5","101,2","113,2","119,7","118,6","107,7","84,4","45,7",0
Tây Nam,3,0,"25,9","49,0","68,5","85,0","99,1","109,6",115,"113,4","102,9","81,4","47,8",0
Tây Nam,4,"6,7","34,1","58,0","77,8","92,8","105,4","114,6","119,2","117,5","107,3","87,1","55,6","11,8"
Tây Nam,5,"13,1","41,7","66,0","85,8","100,6","111,2","119,3","123,1","120,9","111,0","91,7","61,9","20,4"
Tây Nam,6,"20,5","53,8","79,8","100,4","115,6","125,7","133,8","137,9","136,2","126,8","107,7","76,8","30,5"
Tây Nam,7,"20,0","55,9","83,1","104,4",120,"131,1","140,2","145,2","144,3","135,2","115,6","82,7","31,0"
Tây Nam,8,"11,3","48,2","76,1","98,0","114,1",128,"138,9","145,5","145,4","136,2",115,"78,7","19,8"
Tây Nam,9,0,"41,4","70,5","93,0","111,7","128,3","141,6","150,0","151,1","141,9","119,2","77,5",0
Tây Nam,10,0,"25,8",52,"74,0","93,5","110,3","123,3","130,9","130,8","120,1","95,9","53,7",0
Tây Nam,11,0,"21,2","48,9","72,5","93,2","110,9","124,7","132,8","132,9","121,9","96,1","48,2",0
Tây Nam,12,0,"14,7","39,7","61,7","81,2","97,8","110,5","117,3","116,2","104,4","78,9","34,5",0
Tây,1,0,"15,9","39,2","58,3","72,7","82,4","90,7","96,5","97,8","91,5","72,9","35,7",0
Tây,2,0,"22,1","46,2","66,0","81,0","91,0","99,9","106,5","108,9","103,7","86,0","49,6",0
Tây,3,0,"25,9","49,0","68,5","83,3","93,2","102,2","109,1","112,1","107,4","90,8","57,3",0
Tây,4,"6,7","34,1","58,0","77,8","92,8","102,9","112,6","120,7","124,9","121,7","106,3","73,6","17,1"
Tây,5,"13,1","41,7","66,0","85,8","100,6","110,9","121,1","130,0","135,2","133,1","118,9","87,2","31,5"
Tây,6,"20,5","53,8","79,8","100,4","115,6","126,3","137,7","148,2","155,5","155,6","143,0","110,9","48,2"
Tây,7,"20,0","55,9","83,1","104,4","120,0","130,9","142,7","154,0","162,3","163,3","151,0","117,4","48,0"
Tây,8,"11,3","48,2","76,1","98,0","114,1",125,"136,7","147,8","155,8","155,9","141,9","105,2","28,7"
Tây,9,0,"41,4","70,5","93,0","109,3","120,2","131,5","142,0","149,1","148,4","133,2","93,1",0
Tây,10,0,"25,8","52,0","73,0","88,5","98,9","108,6","116,4","120,1","115,8","98,0","58,4",0
Tây,11,0,"21,2","48,4","69,3","84,5","94,9","104,2","111,3","114,2","109,1","90,3","47,8",0
Tây,12,0,"14,7","38,7","58,0","72,3","82,1","90,4","96,1","97,3","90,7","71,7","32,9",0
Tây Bắc,1,0
Tây Bắc,2,0
Tây Bắc,3,"19,4","49,3","32,9","1,4",0,"1,4","32,9","49,3","19,4"
Tây Bắc,4,"57,1","117,6","120,2","101,2","78,2","61,0","54,8","61,0","78,2","101,2","120,2","117,6","57,1"
Tây Bắc,5,"97,8","175,2","180,4",161,"137,3","119,6","113,2","119,6","137,3","161,0","180,4","175,2","97,8"
Tây Bắc,6,"84,7","156,1","153,1","127,4","99,4","79,2","72,0","79,2","99,4","127,4","153,1","156,1","84,7"
Tây Bắc,7,"31,0","69,9","48,4","11,1",0,"11,1","48,4","69,9",31
Tây Bắc,8,0
Tây Bắc,9,0
Tây Bắc,10,0
Tây Bắc,11,0
Tây Bắc,12,0
Trạm Pleiku
Bắc,1,0,"28,1","57,4",79,"94,6","104,1","107,4","104,1","94,6","79,0","57,4","28,1",0
Bắc,2,0,"34,8","63,3","85,2","101,2","111,1","114,4","111,1","101,2","85,2","63,3","34,8",0
Bắc,3,0,"39,4","66,8","87,9","103,3","112,8","116,0","112,8","103,3","87,9","66,8","39,4",0
Bắc,4,"10,4","50,5","78,2","99,0","114,0","123,2","126,3","123,2","114,0","99,0","78,2","50,5","10,4"
Bắc,5,"27,3","75,6","104,8","125,6","140,1","148,8","151,7","148,8","140,1","125,6","104,8","75,6","27,3"
Bắc,6,"40,6","92,8","122,2","142,4","156,4","164,7","167,5","164,7","156,4","142,4","122,2","92,8","40,6"
Bắc,7,"29,9","80,1","110,0","131,0","145,6","154,3","157,2","154,3","145,6","131,0","110,0","80,1","29,9"
Bắc,8,"19,5","74,1","104,6","126,1","141,2","150,3","153,4","150,3","141,2","126,1","104,6","74,1","19,5"
Bắc,9,0,"49,7","79,7","101,7","117,5","127,2","130,5","127,2","117,5","101,7","79,7","49,7",0
Bắc,10,0,"38,2","67,8","90,1","106,4","116,4","119,7","116,4","106,4","90,1","67,8","38,2",0
Bắc,11,0,"28,1","57,3","79,1","94,8","104,3","107,6","104,3","94,8","79,1","57,3","28,1",0
Bắc,12,0,"23,5","51,9","73,0","88,3","97,6","100,8","97,6","88,3","73,0","51,9","23,5",0
Đông Bắc,1,0,"40,3","72,4","90,2","100,5","105,6","107,4","104,1","94,6","79,0","57,4","28,1",0
Đông Bắc,2,0,"53,6","85,5","102,7","111,7","115,3","114,7","111,1","101,2","85,2","63,2","34,3",0
Đông Bắc,3,0,"62,4","93,7","110,4","118,1","120,0","117,5","111,5","101,6","85,5","63,8","36,4",0
Đông Bắc,4,"17,9","79,2","110,7","126,5","132,3","131,7","126,7","118,0","106,2","90,4","69,0","42,1","7,9"
Đông Bắc,5,"44,3","114,8","146,2","159,4","161,9","158,0","149,8","138,6","124,5","107,2","85,7","57,8","18,9"
Đông Bắc,6,"64,1","138,5","168,6","179,7","180,0","174,0","164,0","151,4","136,2","118,0","96,3","68,1","26,9"
Đông Bắc,7,"48,2","121,7","153,8","166,8","168,7","163,9","155,0","143,2","128,6","110,9","89,1","60,6","20,5"
Đông Bắc,8,"33,3","116,8","149,6","162,6","165,0","161,2","153,7","143,4","130,5","114,0","91,3","61,1","14,7"
Đông Bắc,9,0,"79,5","113,0","129,0","135,3","135,7","132,2","125,7","115,5","98,8","76,0","45,8",0
Đông Bắc,10,0,"59,1","92,2","109,3","117,9","121,0","120,1","116,4","106,4","90,1","67,6","37,5",0
Đông Bắc,11,0,"40,5","72,7","90,7","100,9","106,0","107,6","104,3","94,8","79,1","57,3","28,1",0
Đông Bắc,12,0,"32,7","63,9","81,9","92,7","98,4","100,8","97,6","88,3","73,0","51,9","23,5",0
Đông,1,0,"62,4","105,7","123,1","126,8","122,8","114,9","105,1","94,6","79,0","57,4","28,1",0
Đông,2,0,"76,5","117,0","133,2","135,8","130,8","122,2","111,9","101,2","85,2","63,2","34,3",0
Đông,3,0,"80,5","118,1","133,9","136,5","131,4","122,6","112,3","101,6","85,5","63,8","36,4",0
Đông,4,"20,3","91,1","126,6","141,4","143,0","137,1","127,6","116,9","106,2","90,4","69,0","42,1","7,9"
Đông,5,"45,9","121,3","154,9","166,7","165,4","157,0","145,7","133,9","122,9","107,2","85,7","57,8","18,9"
Đông,6,"63,9","141,3","173,0","182,6","179,3","169,2","156,8","144,2","133,1","117,6","96,3","68,1","26,9"
Đông,7,"49,6","127,9","162,2","173,7","171,6","162,3","150,2","137,8","126,7","110,9","89,1","60,6","20,5"
Đông,8,"37,6","133,7","170,4","181,4","178,1","167,5","154,5","141,7","130,5","114,0","91,3","61,1","14,7"
Đông,9,0,"102,8","143,2","157,5","157,3","149,3","138,3","126,6","115,5","98,8","76,0","45,8",0
Đông,10,0,"84,3","126,6","142,3","143,9","137,7","128,1","117,3","106,4","90,1","67,6","37,5",0
Đông,11,0,"62,5","106,2","123,8","127,5","123,4","115,3","105,4","94,8","79,1","57,3","28,1",0
Đông,12,0,"51,9","95,2","113,5","118,3","115,2","108,1","98,7","88,3","73,0","51,9","23,5",0
Đông Nam,1,0,"63,0","111,9","136,2","145,6","144,4","135,6","121,4","103,3","82,3","57,9","28,1",0
Đông Nam,2,0,"70,2","113,9","136,7","145,8","144,8","136,6","123,2","106,1",86,"63,2","34,3",0
Đông Nam,3,0,"66,7","104,9","126,7","136,3","136,5","129,9","118,3","103,2","85,5","63,8","36,4",0
Đông Nam,4,14,"68,3","102,5","123,0","132,7","133,8","128,6","119,0","106,2","90,4","69,0","42,1","7,9"
Đông Nam,5,"29,6","85,3","118,1","137,2","146,0","147,0","142,3","133,6","122,9","107,2","85,7","57,8","18,9"
Đông Nam,6,"40,2","96,9","128,8","146,9","155,1","155,8","151,2",143,"133,1","117,6","96,3","68,1","26,9"
Đông Nam,7,"31,8","89,3","122,7","141,9","150,6","151,2","146,2","137,4","126,7","110,9","89,1","60,6","20,5"
Đông Nam,8,"25,8","99,3","136,6","156,4","164,0","162,7","155,4","144,1","130,5","114,0","91,3","61,1","14,7"
Đông Nam,9,0,"85,0","126,8","148,7","157,0","155,5","146,9","133,8","117,4","98,8","76,0","45,8",0
Đông Nam,10,0,"77,2","122,8","145,8","154,4","152,7","143,5","129,3","111,6","91,0","67,6","37,5",0
Đông Nam,11,0,"62,9","112,0","136,6","146,2","144,9","136,0","121,6","103,4","82,3","57,8","28,1",0
Đông Nam,12,0,"54,3","103,8","129,0","139,1","138,5","130,0","116,1","98,2","77,2","53,0","23,5",0
Nam,1,0,"41,2","81,5","110,4","131,0","143,6","147,8","143,6","131,0","110,4","81,5","41,2",0
Nam,2,0,"44,4","80,7","108,1","128,1","140,4","144,6","140,4","128,1","108,1","80,7","44,4",0
Nam,3,0,"41,8","73,6","98,9","117,8","129,6","133,6","129,6","117,8","98,9","73,6","41,8",0
Nam,4,"8,2","44,2","73,1","96,7","114,3","125,3","129,1","125,3","114,3","96,7","73,1","44,2","8,2"
Nam,5,"18,9","58,2","87,2","110,0","127,0","137,5","141,0","137,5","127,0","110,0","87,2","58,2","18,9"
Nam,6,"26,9","68,1","96,8","119,2","135,7","145,9","149,4","145,9","135,7","119,2","96,8","68,1","26,9"
Nam,7,"20,5","60,9","90,5","113,6","130,7","141,2","144,8","141,2","130,7","113,6","90,5","60,9","20,5"
Nam,8,"15,2","63,9","96,6","121,8","140,4","151,8","155,7","151,8","140,4","121,8","96,6","63,9","15,2"
Nam,9,0,"52,9","88,0","115,1","134,9","147,2","151,3","147,2","134,9","115,1","88,0","52,9",0
Nam,10,0,"48,6","86,5","114,7","135,2","147,8","152,0","147,8","135,2","114,7","86,5","48,6",0
Nam,11,0,"41,0","81,4","110,4","131,2","143,9","148,2","143,9","131,2","110,4","81,4","41,0",0
Nam,12,0,"36,1","76,7","105,8","126,4","139,0","143,2","139,0","126,4","105,8","76,7","36,1",0
Tây Nam,1,0,"28,1","57,9","82,3","103,3","121,4","135,6","144,4","145,6","136,2","111,9",63,0
Tây Nam,2,0,"34,3","63,2","86,0","106,1","123,2","136,6","144,8","145,8","136,7","113,9","70,2",0
Tây Nam,3,0,"36,4","63,8","85,5","103,2","118,3","129,9","136,5","136,3","126,7","104,9","66,7",0
Tây Nam,4,"7,9","42,1","69,0","90,4","106,2","119,0","128,6","133,8","132,7","123,0","102,5","68,3","14,0"
Tây Nam,5,"18,9","57,8","85,7","107,2","122,9","133,6","142,3","147,0","146,0","137,2","118,1","85,3","29,6"
Tây Nam,6,"26,9","68,1","96,3","117,6","133,1","143,0","151,2","155,8","155,1","146,9","128,8","96,9","40,2"
Tây Nam,7,"20,5","60,6","89,1","110,9","126,7","137,4","146,2","151,2","150,6","141,9","122,7","89,3","31,8"
Tây Nam,8,"14,7","61,1","91,3","114,0","130,5","144,1","155,4","162,7","164,0","156,4","136,6","99,3","25,8"
Tây Nam,9,0,"45,8","76,0","98,8","117,4","133,8","146,9","155,5","157,0","148,7","126,8","85,0",0
Tây Nam,10,0,"37,5","67,6","91,0","111,6","129,3","143,5","152,7","154,4","145,8","122,8","77,2",0
Tây Nam,11,0,"28,1","57,8","82,3","103,4","121,6","136,0","144,9","146,2","136,6","112,0","62,9",0
Tây Nam,12,0,"23,5","53,0","77,2","98,2","116,1","130,0","138,5","139,1","129,0","103,8","54,3",0
Tây,1,0,"28,1","57,4","79,0","94,6","105,1","114,9","122,8","126,8","123,1","105,7","62,4",0
Tây,2,0,"34,3","63,2","85,2","101,2","111,9","122,2","130,8","135,8","133,2","117,0","76,5",0
Tây,3,0,"36,4","63,8","85,5","101,6","112,3","122,6","131,4","136,5","133,9","118,1","80,5",0
Tây,4,"7,9","42,1","69,0","90,4","106,2","116,9","127,6","137,1","143,0","141,4","126,6","91,1","20,3"
Tây,5,"18,9","57,8","85,7","107,2","122,9","133,9","145,7","157,0","165,4","166,7","154,9","121,3","45,9"
Tây,6,"26,9","68,1","96,3","117,6","133,1","144,2","156,8","169,2","179,3","182,6","173,0","141,3","63,9"
Tây,7,"20,5","60,6","89,1","110,9","126,7","137,8","150,2","162,3","171,6","173,7","162,2","127,9","49,6"
Tây,8,"14,7","61,1","91,3","114,0","130,5","141,7","154,5","167,5","178,1","181,4","170,4","133,7","37,6"
Tây,9,0,"45,8","76,0","98,8","115,5","126,6","138,3","149,3","157,3","157,5","143,2","102,8",0
Tây,10,0,"37,5","67,6","90,1","106,4","117,3","128,1","137,7","143,9","142,3","126,6","84,3",0
Tây,11,0,"28,1","57,3","79,1","94,8","105,4","115,3","123,4","127,5","123,8","106,2","62,5",0
Tây,12,0,"23,5","51,9",73,"88,3","98,7","108,1","115,2","118,3","113,5","95,2","51,9",0
Tây Bắc,1,0
Tây Bắc,2,0
Tây Bắc,3,"23,3","67,3","54,2","25,2",0,"25,2","54,2","67,3","23,3"
Tây Bắc,4,"84,5","172,8","175,3","154,1","130,0","112,5","106,2","112,5","130,0","154,1","175,3","172,8","84,5"
Tây Bắc,5,"132,0","234,3",239,"218,4","194,7","177,4","171,2","177,4","194,7","218,4",239,"234,3","132,0"
Tây Bắc,6,"89,0","179,4","183,2","162,9","139,4","122,2","116,1","122,2","139,4","162,9","183,2","179,4","89,0"
Tây Bắc,7,"41,1","97,5","76,8","41,0","7,9",0,"7,9",41,"76,8","97,5","41,1"
Tây Bắc,8,0
Tây Bắc,9,0
Tây Bắc,10,0
Tây Bắc,11,0
Tây Bắc,12,0,"23,5","51,9","73,0","88,3","97,6","100,8","98,4","92,7","81,9","63,9","32,7",0
Trạm Cần Thơ
Bắc,1,0,"24,1","49,9","70,3","85,5","94,9","98,1","94,9","85,5","70,3","49,9","24,1",0
Bắc,2,0,"33,6","61,4","82,7","98,8","108,7","112,0","108,7","98,8","82,7","61,4","33,6",0
Bắc,3,0,"38,9","66,7","88,2","104,0","113,6","116,9","113,6","104,0","88,2","66,7","38,9",0
Bắc,4,"11,4","62,6","93,2","115,3","131,0","140,5","143,7","140,5","131,0","115,3","93,2","62,6","11,4"
Bắc,5,"16,2","62,2","92,4","114,4","129,8","139,2","142,3","139,2","129,8","114,4","92,4","62,2","16,2"
Bắc,6,"22,3","72,1","103,5","125,7","141,1","150,3","153,4","150,3","141,1","125,7","103,5","72,1","22,3"
Bắc,7,"21,1","73,7","105,6","128,0","143,6","153,0","156,1","153,0","143,6","128,0","105,6","73,7","21,1"
Bắc,8,"12,8","67,1","99,1","121,8","137,8","147,4","150,7","147,4","137,8","121,8","99,1","67,1","12,8"
Bắc,9,0,"47,6","77,9","100,3","116,5","126,4","129,8","126,4","116,5","100,3","77,9","47,6",0
Bắc,10,0,"34,4","62,7","84,3","100,5","110,5","113,8","110,5","100,5","84,3","62,7","34,4",0
Bắc,11,0,"24,9","51,1","71,8","87,1","96,5","99,7","96,5","87,1","71,8","51,1","24,9",0
Bắc,12,0,"26,6","54,1","75,0","90,3","99,7","102,9","99,7","90,3","75,0","54,1","26,6",0
Đông Bắc,1,0,"34,5","63,2","81,1","91,7","96,9","98,1","94,9","85,5","70,3","49,9","24,1",0
Đông Bắc,2,0,"51,6","83,1","100,9","110,3","113,8","112,9","108,7","98,8","82,7","60,9","33,0",0
Đông Bắc,3,0,"61,7","93,9","111,3","119,4","121,2","118,2","111,1","101,1","84,9","63,1","35,7",0
Đông Bắc,4,"19,6","98,3","132,2","147,5","152,1","150,0","143,3","133,2","119,7","103,4","80,9","51,6","8,6"
Đông Bắc,5,"26,5","94,5","128,9","145,1","149,8","147,1","139,3","128,0","113,4","95,4","74,0","46,7","11,1"
Đông Bắc,6,"35,4","107,7","142,7","158,3","161,9","157,8","148,8","136,2","120,7","102,0","79,7","52,0","14,6"
Đông Bắc,7,"34,3","112,0","147,6","162,8","166,0","161,7","152,5","140,0","124,6","105,8","83,6","54,8","14,3"
Đông Bắc,8,"22,0","106,1","141,9","157,3","161,1","157,8","150,0","139,1","124,8","108,1","85,1","54,7","9,6"
Đông Bắc,9,0,"76,1","110,8","127,9","134,8","135,3","131,3","123,5","113,2","96,4","73,5","43,6",0
