Quy mô chỗ ngồi,Số lượng chỗ tối thiểu dành cho người đi xe lăn
1. Dưới 30,1
2. Từ 31 đến 50,2
3. Từ 51 đến 100,3
4. Từ 101 đến 300,5
5. Từ 301 đến 600,6
6. Trên 600,6 + 1 cho mỗi một lần thêm 200 chỗ ngồi
