Tổng số chỗ đỗ xe,Số lượng tối thiểu cho người gặp khó khăn khi tiếp cận
Trên 5 đến 50,1
Từ 51 đến 100,2
Từ 101 đến 150,3
Từ 151 đến 200,4
Trên 200,5 + 1 chỗ cho mỗi lần thêm 100 xe
