Loại phòng,Dải độ rọi làm việc
1. Phòng làm việc,300 đến 500 đến 750
2. Phòng họp,300 đến 500 đến 1000
3. Hành lang,50 đến 100 đến 150
"4. Cầu thang, thang máy",100 đến 150 đến 200
