Tên đất hòn lớn theo mức độ phong hóa,Hệ số phong hóa $K_{phd}$
Không phong hóa,"0 < $K_{phd}$ ≤ 0,5"
Phong hóa yếu,"0,5 < $K_{phd}$ ≤ 0,75"
Phong hóa mạnh,"0,75 < $K_{phd}$ ≤ 1"
