Tên đất cát và đất sét có chứa tàn tích thực vật,Lượng chứa tương đối các tàn tích thực vật q (độ than bùn)
**A. Đất có chứa tàn tích thực vật**,
Đất cát có tàn tích thực vật,"0,03 < q ≤ 0,1"
Đất sét có tàn tích thực vật,"0,05 < q ≤ 0,1"
**B. Đất dạng than bùn**,
Đất có ít than bùn,"0,1 < q ≤ 0,25"
Đất có than bùn vừa,"0,25 < q ≤ 0,4"
Đất có nhiều than bùn,"0,4 < q ≤ 0,6"
Than bùn,"q > 0,6"
