Đường kính ống đứng (mm),Lưu lượng nước thải cho phép (1/s) — 90°,Lưu lượng nước thải cho phép (1/s) — 60°,Lưu lượng nước thải cho phép (1/s) — 45°
50 (75)<br>100<br>125<br>150,"0,65<br>3,80<br>6,50<br>10,10","0,81<br>4,75<br>8,15<br>12,60","1,30<br>7,50<br>13,00<br>21,00"
