Bê tông,Cấp cường độ chịu kéo dọc trục
"Bê tông nặng, bê tông tự ứng suất, bê tông hạt nhỏ","$B_{t}$0,8; $B_{t}$1,2; $B_{t}$1,6; $B_{t}$2,0; $B_{t}$2,4; $B_{t}$2,8; $B_{t}$3,2; $B_{t}$3,6; $B_{t}$4,0; $B_{t}$4,4; $B_{t}$4,8"
Bê tông nhẹ,"$B_{t}$0,8; $B_{t}$1,2; $B_{t}$1,6; $B_{t}$2,0; $B_{t}$2,4; $B_{t}$2,8; $B_{t}$3,2"
