Bê tông,Mác khối lượng thể tích trung bình
Bê tông nhẹ,D800; D900; D1000; D1100; D1200; D1300; D1400; D1500; D1600; D1700; D1800; D1900; D2000
Bê tông tổ ong,D500; D600; D700; D800; D900; D1000; D1100; D1200
Bê tông rỗng,D800; D900; D1000; D1100; D1200; D1300; D1400
