STTSTTSTT,Nội dung chi phíNội dung chi phíNội dung chi phí,Giá trị trong TMĐT được duyệtGiá trị trong TMĐT được duyệtGiá trị trong TMĐT được duyệt,Giá trị trong dự toán đề nghị thẩm traGiá trị trong dự toán đề nghị thẩm traGiá trị trong dự toán đề nghị thẩm tra,Giá trị dự toán thẩm traGiá trị dự toán thẩm traGiá trị dự toán thẩm tra,"Tăng, giảm (+/-)Tăng, giảm (+Tăng, giảm (+//-)-)"
[1][1][1],[2][2][2],[3][3][3],[4][4][4],[5][5][5],[6][6][6]
111,Chi phí xây dựngChi phí xây dựngChi phí xây dựng,,,,
222,Chi phí thiết bị (nếu có)Chi phí thiết bị (nếu có)Chi phí thiết bị (nếu có),,,,
333,Chi phí quản lý dự ánChi phí quản lý dự ánChi phí quản lý dự án,,,,
444,Chi phí tư vấn xây dựngChi phí tư vấn xây dựngChi phí tư vấn xây dựng,,,,
555,Chi phí khácChi phí khácChi phí khác,,,,
666,Chi phí dự phòngChi phí dự phòngChi phí dự phòng,,,,
,Tổng cộngTổng cộngTổng cộng,,,,
