Cần trục,"Giá trị giới hạn $F_{u}$, kN"
"1. Cần trục treo (kéo tay hay điều khiển bằng điện), cầu trục điều khiển bằng tay",10
2. Cầu trục điện công dụng chung thuộc nhóm chế độ làm việc từ A1 đến A3,50
"3. Cầu trục điện công dụng chung và cầu trục chuyên dụng thuộc nhóm chế độ làm việc từ A4 đến A7, cũng như cầu trục đúc",150
4. Cầu trục điện chuyên dụng thuộc nhóm chế độ làm việc A8:,
a) Có móc mềm<br>b) Có móc cứng,250<br>500
